OID_,pointid,grid_code,dNDVI,dNDVIre1n,dNDVIre2n,dNDVIre3n,dNBR,dNBR2,dCSI,dBSI,NDVI,NDVIre1n,NDVIre2n,NDVIre3n,CSI,BSI,NBR,NBR2,Elevation,Aspect,Slope,NDBI,dNDBI,dNDVI_dNDBI,dNDVI_dNDBI_divided_by_2,dCSI_cat,post_NDBI,NDVI_NDBI
5458,5682,0.1181486,0.0217221,-0.0329445,-0.02178,-0.003114,0.0178605,0.0018571,-0.0258044,-0.0058152,0.1181486,0.1486039,0.0801068,0.0195337,1.1535171,0.0032996,0.0170521,0.1211362,18.4243965,106.4874115,4.313808,0.1042995,-0.0157764,-3.75E-02,-0.0187492,0,0.1200759,0.2224481
5459,5683,0.1150758,0.0237655,0.0053369,-0.0171744,0.0069744,0.0475022,0.0091837,0.0216569,0.0004525,0.1150758,0.1559475,0.0804182,0.0388556,1.2000893,0.0312435,0.0351217,0.1132673,17.3857479,106.4946213,4.7146139,0.0784577,-0.0378565,-6.16E-02,-0.030811,1,0.1163142,0.1935335
5460,5684,0.1388889,0.052212,0.0053369,-0.0171744,0.0069744,0.0475022,0.0091837,0.0216569,0.0004525,0.1388889,0.1559475,0.0804182,0.0388556,1.2000893,0.0312435,0.0351217,0.1132673,16.3470993,106.5215302,5.1175895,0.0784577,-0.0378565,-9.01E-02,-0.0450343,1,0.1163142,0.2173466
5461,5685,0.1247243,0.0599624,0.0051383,-0.0037246,0.0090922,-0.0166238,0.0294029,-0.0019521,0.0004525,0.1247243,0.1623347,0.0856048,0.0349168,1.1850302,0.0312435,0.0291131,0.1261426,15.3084497,106.0814056,5.1442785,0.0973872,0.0461577,-1.38E-02,-0.0069024,1,0.0512295,0.2221115
5462,5686,0.1125466,0.0419401,0.0051383,-0.0037246,0.0090922,-0.0166238,0.0294029,-0.0019521,-0.0024491,0.1125466,0.1623347,0.0856048,0.0349168,1.1850302,0.0244853,0.0291131,0.1261426,14.2698011,104.8655624,4.5484195,0.0973872,0.0461577,4.22E-03,0.0021088,1,0.0512295,0.2099338
5463,5687,0.1203588,0.0396289,-0.0023386,-0.0135202,0.0017379,0.0245681,0.0209562,0.0265763,-0.0024491,0.1203588,0.1570898,0.0814785,0.034173,1.22253,0.0244853,0.0432862,0.118975,13.2311516,103.6802216,3.9540851,0.0760806,-0.0033659,-4.30E-02,-0.0214974,1,0.0794465,0.1964394
5464,5688,0.0920751,0.0207806,-0.0023386,-0.0135202,0.0017379,0.0245681,0.0209562,0.0265763,-0.0024491,0.0920751,0.1570898,0.0814785,0.034173,1.22253,0.0244853,0.0432862,0.118975,12.4643679,140.6942902,3.3114102,0.0760806,-0.0033659,-2.41E-02,-0.0120732,1,0.0794465,0.1681557
5465,5689,0.0904998,0.0310938,-0.0100605,-0.0149272,0.0094355,-0.0005844,0.0259911,-0.0071349,0.0177207,0.0904998,0.1372128,0.0688194,0.0275514,1.2362279,0.0268257,0.0443899,0.1128598,11.9744349,216.8588104,2.6147802,0.0688146,0.026756,-4.34E-03,-0.0021689,0,0.0420586,0.1593144
5466,5690,0.1140434,0.0261527,-0.0100605,-0.0149272,0.0094355,-0.0005844,0.0259911,-0.0071349,0.0177207,0.1140434,0.1372128,0.0688194,0.0275514,1.2362279,0.0268257,0.0443899,0.1128598,11.482111,293.0540161,1.913821,0.0688146,0.026756,6.03E-04,0.0003016,0,0.0420586,0.182858
5467,5691,0.1095538,0.0002321,-0.0034835,-0.0112378,0.0116877,0.0041239,0.0186832,0.0022209,0.0177207,0.1095538,0.137631,0.0685104,0.0317621,1.2457254,0.0268257,0.0540665,0.11653,11.9845142,320.2321777,2.6917264,0.0628595,0.01472,1.45E-02,0.007244,1,0.0481395,0.1724133
5468,5692,0.1141004,0.0049466,-0.0034835,-0.0112378,0.0116877,0.0041239,0.0186832,0.0022209,0.0167507,0.1141004,0.137631,0.0685104,0.0317621,1.2457254,0.0221072,0.0540665,0.11653,13.1222639,316.0916138,4.4178224,0.0628595,0.01472,9.77E-03,0.0048867,1,0.0481395,0.1769599
5469,5693,0.1108274,-0.0030967,-0.0158627,-0.0063259,-0.0051815,0.0158554,0.0252654,0.0362446,0.0167507,0.1108274,0.1349353,0.071787,0.0246141,1.2905937,0.0221072,0.0735151,0.1280641,14.2588196,311.9485168,6.1462083,0.0550675,0.0096593,1.28E-02,0.006378,1,0.0454082,0.1658949
5470,5694,0.0906788,-0.0175119,-0.0158627,-0.0063259,-0.0051815,0.0158554,0.0252654,0.0362446,0.0167507,0.0906788,0.1349353,0.071787,0.0246141,1.2905937,0.0221072,0.0735151,0.1280641,15.3941793,313.1124878,6.7841349,0.0550675,0.0096593,2.72E-02,0.0135856,1,0.0454082,0.1457463
5471,5695,0.1127572,0.0396664,0.0370943,0.0080305,0.0136821,0.0863537,0.0576067,0.1484816,-0.0065663,0.1127572,0.1775655,0.0794791,0.0304329,1.441247,0.005999,0.1446154,0.1571501,16.5283451,316.2765503,7.0159006,0.0128262,-0.0286963,-6.84E-02,-0.0341814,2,0.0415225,0.1255834
5472,5696,0.1616901,0.0857408,0.0370943,0.0080305,0.0136821,0.0863537,0.0576067,0.1484816,-0.0065663,0.1616901,0.1775655,0.0794791,0.0304329,1.441247,0.005999,0.1446154,0.1571501,17.661314,319.4448242,7.2528796,0.0128262,-0.0286963,-0.114437092,-0.0572185,2,0.0415225,0.1745163
5473,5697,0.1606522,0.0875452,0.0662609,0.0118779,0.0103415,0.0325035,0.0543972,0.1024754,-0.0065663,0.1606522,0.20309,0.089842,0.0329482,1.4665856,0.005999,0.1235357,0.1676359,18.2566814,304.6228943,6.5511107,0.0450328,0.022595,-6.50E-02,-0.0324751,2,0.0224378,0.205685
5474,5698,0.1944745,0.1210132,0.0662609,0.0118779,0.0103415,0.0325035,0.0543972,0.1024754,-0.0213884,0.1944745,0.20309,0.089842,0.0329482,1.4665856,-0.0013199,0.1235357,0.1676359,18.7543468,286.7096252,5.6755958,0.0450328,0.022595,-9.84E-02,-0.0492091,2,0.0224378,0.2395073
5475,5699,0.1521511,0.0850393,0.0738325,0.0403688,0.0356336,0.0734776,0.0756587,0.2024533,-0.0213884,0.1521511,0.2091898,0.1091393,0.0469012,1.4585764,-0.0013199,0.126179,0.1622678,19.2544003,269.0747681,4.8016987,0.0368433,0.00278,-8.23E-02,-0.0411296,2,0.0340633,0.1889944
5476,5700,0.2071449,0.1426288,0.0738325,0.0403688,0.0356336,0.0734776,0.0756587,0.2024533,-0.0213884,0.2071449,0.2091898,0.1091393,0.0469012,1.4585764,-0.0013199,0.126179,0.1622678,19.1821766,199.7195129,5.0308557,0.0368433,0.00278,-0.139848799,-0.0699244,2,0.0340633,0.2439882
5477,5701,0.1936046,0.1372991,0.08673,0.0323354,0.027816,0.0296764,0.073575,0.1500548,-0.0218041,0.1936046,0.2150593,0.1014493,0.0381141,1.4453988,-0.002029,0.1134077,0.1736375,19.0869389,127.775116,5.2987318,0.0614397,0.0449705,-9.23E-02,-0.0461643,2,0.0164692,0.2550443
5478,5702,0.1827204,0.1161383,0.08673,0.0323354,0.027816,0.0296764,0.073575,0.1500548,-0.0218041,0.1827204,0.2150593,0.1014493,0.0381141,1.4453988,-0.002029,0.1134077,0.1736375,18.9067631,61.5174332,5.6322908,0.0614397,0.0449705,-0.071167778,-0.0355839,2,0.0164692,0.2441601
5479,5703,0.1965135,0.1317966,0.0362225,-0.0149378,-0.0045041,0.0099252,0.0408908,-0.0186447,-0.0218041,0.1965135,0.1882043,0.0734243,0.0282158,1.3042105,-0.002029,0.0990991,0.1402715,17.6806946,69.2537079,6.8573208,0.0417528,0.0314547,-0.100341927,-0.050171,0,0.0102981,0.2382663
5480,5704,0.1499488,0.0736314,0.0362225,-0.0149378,-0.0045041,0.0099252,0.0408908,-0.0186447,-0.006917,0.1499488,0.1882043,0.0734243,0.0282158,1.3042105,0.0062452,0.0990991,0.1402715,16.4570122,77.0233307,8.0821581,0.0417528,0.0314547,-4.22E-02,-0.0210884,0,0.0102981,0.1917016
5481,5705,0.1750433,0.100205,0.0460504,0.008395,0.0209907,0.0406871,0.0337357,0.0086786,-0.006917,0.1750433,0.1992762,0.0931959,0.0484477,1.2969668,0.0062452,0.0899377,0.1357294,15.0884867,83.3695679,8.9319925,0.0463576,-0.0066518,-0.106856789,-0.0534284,1,0.0530094,0.2214009
5482,5706,0.1762452,0.096973,0.0460504,0.008395,0.0209907,0.0406871,0.0337357,0.0086786,-0.006917,0.1762452,0.1992762,0.0931959,0.0484477,1.2969668,0.0062452,0.0899377,0.1357294,13.1021662,83.6117249,8.2100992,0.0463576,-0.0066518,-0.103624728,-0.0518124,1,0.0530094,0.2226028
5483,5707,0.2062215,0.1166019,0.0589755,0.0258596,0.0215096,0.047425,0.0352321,0.0985701,0.0024058,0.2062215,0.2178428,0.1115898,0.0489937,1.2481858,0.0183895,0.0441618,0.1295009,11.1146517,83.8497086,7.4910955,0.08583,-0.0116721,-0.128273964,-0.064137,2,0.0975021,0.2920515
5484,5708,0.2195531,0.1237947,0.0589755,0.0258596,0.0215096,0.047425,0.0352321,0.0985701,0.0024058,0.2195531,0.2178428,0.1115898,0.0489937,1.2481858,0.0183895,0.0441618,0.1295009,9.4749899,81.1193619,6.5291691,0.08583,-0.0116721,-0.135466769,-0.0677334,2,0.0975021,0.3053831
5485,5709,0.198227,0.0922728,0.0258039,-0.0073231,0.0021502,-0.0033822,0.0181694,0.0456799,0.0024058,0.198227,0.1817566,0.0793978,0.0293019,1.1900864,0.0183895,0.011241,0.1143778,8.6145906,71.7365952,5.0191345,0.1032695,0.0215694,-7.07E-02,-0.0353517,1,0.0817001,0.3014965
5486,5710,0.1386042,0.0435653,0.0258039,-0.0073231,0.0021502,-0.0033822,0.0181694,0.0456799,-0.0096749,0.1386042,0.1817566,0.0793978,0.0293019,1.1900864,0.0275479,0.011241,0.1143778,7.7518048,62.3285065,3.5107355,0.1032695,0.0215694,-2.20E-02,-0.010998,1,0.0817001,0.2418737
5487,5711,0.1296342,0.056778,0.0321163,0.0235793,0.0301334,-0.0106757,0.031223,-0.0422258,-0.0096749,0.1296342,0.1803643,0.1084689,0.0549931,1.1787933,0.0275479,0.0022134,0.1176355,7.2540965,97.1879501,2.6138272,0.1154522,0.0418467,-1.49E-02,-0.0074656,0,0.0736055,0.2450864
5488,5712,0.1511068,0.0820497,0.0321163,0.0235793,0.0301334,-0.0106757,0.031223,-0.0422258,-0.0096749,0.1511068,0.1803643,0.1084689,0.0549931,1.1787933,0.0275479,0.0022134,0.1176355,7.2523766,191.9837036,2.5407724,0.1154522,0.0418467,-4.02E-02,-0.0201015,0,0.0736055,0.266559
5489,5713,0.1842045,0.0985836,0.0412817,0.0357323,0.0374432,-0.0383102,0.0131006,-0.1662533,0.0034303,0.1842045,0.1997248,0.116041,0.0660147,1.2033119,0.0230753,0.054988,0.1307477,7.2506571,286.8864746,2.4664378,0.0763083,0.0516893,-4.69E-02,-0.0234472,0,0.024619,0.2605128
5490,5714,0.1872699,0.1071095,0.0412817,0.0357323,0.0374432,-0.0383102,0.0131006,-0.1662533,0.0034303,0.1872699,0.1997248,0.116041,0.0660147,1.2033119,0.0230753,0.054988,0.1307477,7.4367814,323.4587097,2.5363023,0.0763083,0.0516893,-5.54E-02,-0.0277101,0,0.024619,0.2635782
5491,5715,0.19543,0.0915208,0.037127,0.016006,0.0295351,-0.1261542,-0.02343,-0.2656374,0.0034303,0.19543,0.1937683,0.0924482,0.040747,1.2327803,0.0230753,0.0252389,0.1344648,7.7818537,310.6071472,2.7292416,0.1095978,0.1029369,1.14E-02,0.005708,0,0.0066609,0.3050278
5492,5716,0.157536,0.0523951,0.037127,0.016006,0.0295351,-0.1261542,-0.02343,-0.2656374,0.0029611,0.157536,0.1937683,0.0924482,0.040747,1.2327803,0.0181292,0.0252389,0.1344648,8.1269264,297.755127,2.9225299,0.1095978,0.1029369,5.05E-02,0.0252709,0,0.0066609,0.2671338
5493,5717,0.1584062,0.0706634,0.0440462,0.0149104,0.0136951,-0.0002745,-0.009569,-0.144259,0.0029611,0.1584062,0.2155172,0.1074824,0.0407925,1.2923299,0.0181292,0.1018198,0.1403691,8.6445827,272.3735352,2.6254773,0.0391083,-0.0094793,-8.01E-02,-0.0400714,0,0.0485876,0.1975145
5494,5718,0.2648595,0.1616823,0.0440462,0.0149104,0.0136951,-0.0002745,-0.009569,-0.144259,0.0029611,0.2648595,0.2155172,0.1074824,0.0407925,1.2923299,0.0181292,0.1018198,0.1403691,9.2528954,240.5583801,2.0701396,0.0391083,-0.0094793,-0.171161607,-0.0855808,0,0.0485876,0.3039678
5495,5719,0.3366239,0.2164425,0.0776821,0.00612,0.0066832,0.0619969,0.0238997,0.1136842,-0.0183379,0.3366239,0.2611872,0.1030351,0.0319447,1.5684271,-0.0164786,0.1837775,0.1761404,9.8624001,208.8349457,1.5106959,-0.0078927,-0.0389281,-0.255370557,-0.1276853,2,0.0310354,0.3287312
5496,5720,0.3043922,0.2025809,0.0776821,0.00612,0.0066832,0.0619969,0.0238997,0.1136842,-0.0183379,0.3043922,0.2611872,0.1030351,0.0319447,1.5684271,-0.0164786,0.1837775,0.1761404,9.5391264,183.2337341,2.311379,-0.0078927,-0.0389281,-0.241508976,-0.1207545,2,0.0310354,0.2964995
5497,5721,0.2126968,0.1113217,0.0465982,0.0012146,0.0066999,0.0707872,0.0224338,0.1377528,-0.0183379,0.2126968,0.2153537,0.0944534,0.034378,1.4961538,-0.0164786,0.1523055,0.1612903,8.9472475,159.3064117,3.5094066,0.0092111,-0.0487835,-0.160105232,-0.0800526,2,0.0579946,0.2219079
5498,5722,0.1529759,0.0510984,0.0465982,0.0012146,0.0066999,0.0707872,0.0224338,0.1377528,-0.0021523,0.1529759,0.2153537,0.0944534,0.034378,1.4961538,-0.0154215,0.1523055,0.1612903,8.3589439,135.2752838,4.708147,0.0092111,-0.0487835,-9.99E-02,-0.049941,2,0.0579946,0.162187
5499,5724,0.179921,0.0304396,-0.0145459,0.0059001,0.0079603,-0.0240506,-0.0126282,-0.1109123,-0.0058152,0.179921,0.2113659,0.1141678,0.0588235,1.3814667,0.0032996,0.086471,0.1575671,19.3489037,103.7132721,3.3581107,0.0720781,0.0112605,-1.92E-02,-0.0095896,0,0.0608176,0.2519991
5500,5725,0.1305095,0.0217075,-0.0329445,-0.02178,-0.003114,0.0178605,0.0018571,-0.0258044,-0.0058152,0.1305095,0.1486039,0.0801068,0.0195337,1.1535171,0.0032996,0.0170521,0.1211362,18.7839661,111.0489349,4.1381512,0.1042995,-0.0157764,-3.75E-02,-0.018742,0,0.1200759,0.234809
5501,5726,0.1282716,0.0296049,-0.0329445,-0.02178,-0.003114,0.0178605,0.0018571,-0.0258044,-0.0058152,0.1282716,0.1486039,0.0801068,0.0195337,1.1535171,0.0032996,0.0170521,0.1211362,18.0936356,115.9947052,4.7629204,0.1042995,-0.0157764,-4.54E-02,-0.0226907,0,0.1200759,0.2325711
5502,5727,0.1255097,0.0313791,0.0053369,-0.0171744,0.0069744,0.0475022,0.0091837,0.0216569,0.0004525,0.1255097,0.1559475,0.0804182,0.0388556,1.2000893,0.0312435,0.0351217,0.1132673,17.054987,114.1465988,4.9592829,0.0784577,-0.0378565,-6.92E-02,-0.0346178,1,0.1163142,0.2039674
5503,5728,0.1263775,0.0400265,0.0053369,-0.0171744,0.0069744,0.0475022,0.0091837,0.0216569,0.0004525,0.1263775,0.1559475,0.0804182,0.0388556,1.2000893,0.0312435,0.0351217,0.1132673,16.0163383,112.3181915,5.1578145,0.0784577,-0.0378565,-7.79E-02,-0.0389415,1,0.1163142,0.2048352
5504,5729,0.1424843,0.0678383,0.0051383,-0.0037246,0.0090922,-0.0166238,0.0294029,-0.0019521,0.0004525,0.1424843,0.1623347,0.0856048,0.0349168,1.1850302,0.0312435,0.0291131,0.1261426,14.9776907,109.625412,4.9979882,0.0973872,0.0461577,-2.17E-02,-0.0108403,1,0.0512295,0.2398715
5505,5730,0.1606007,0.0601847,0.0051383,-0.0037246,0.0090922,-0.0166238,0.0294029,-0.0019521,-0.0024491,0.1606007,0.1623347,0.0856048,0.0349168,1.1850302,0.0244853,0.0291131,0.1261426,13.9390421,105.5340042,4.2584257,0.0973872,0.0461577,-1.40E-02,-0.0070135,1,0.0512295,0.2579879
5506,5731,0.1514279,0.0335061,-0.0023386,-0.0135202,0.0017379,0.0245681,0.0209562,0.0265763,-0.0024491,0.1514279,0.1570898,0.0814785,0.034173,1.22253,0.0244853,0.0432862,0.118975,12.9003935,101.4731064,3.5203874,0.0760806,-0.0033659,-0.036871962,-0.018436,1,0.0794465,0.2275085
5507,5732,0.1228904,0.0260965,-0.0023386,-0.0135202,0.0017379,0.0245681,0.0209562,0.0265763,-0.0024491,0.1228904,0.1570898,0.0814785,0.034173,1.22253,0.0244853,0.0432862,0.118975,12.2491283,136.0113525,3.0089917,0.0760806,-0.0033659,-2.95E-02,-0.0147312,1,0.0794465,0.198971
5508,5733,0.1026827,0.0181532,-0.0100605,-0.0149272,0.0094355,-0.0005844,0.0259911,-0.0071349,0.0177207,0.1026827,0.1372128,0.0688194,0.0275514,1.2362279,0.0268257,0.0443899,0.1128598,11.9847717,209.280014,2.7206163,0.0688146,0.026756,8.60E-03,0.0043014,0,0.0420586,0.1714973
5509,5734,0.0970009,0.0007375,-0.0100605,-0.0149272,0.0094355,-0.0005844,0.0259911,-0.0071349,0.0177207,0.0970009,0.1372128,0.0688194,0.0275514,1.2362279,0.0268257,0.0443899,0.1128598,11.7180223,282.5794067,2.4279118,0.0688146,0.026756,0.0260185,0.0130093,0,0.0420586,0.1658155
5510,5735,0.0905193,-0.0243058,-0.0034835,-0.0112378,0.0116877,0.0041239,0.0186832,0.0022209,0.0177207,0.0905193,0.137631,0.0685104,0.0317621,1.2457254,0.0268257,0.0540665,0.11653,12.385231,308.3644409,3.2426543,0.0628595,0.01472,3.90E-02,0.0195129,1,0.0481395,0.1533788
5511,5736,0.0903442,-0.032086,-0.0034835,-0.0112378,0.0116877,0.0041239,0.0186832,0.0022209,0.0167507,0.0903442,0.137631,0.0685104,0.0317621,1.2457254,0.0221072,0.0540665,0.11653,13.6357679,304.4612427,4.7527232,0.0628595,0.01472,4.68E-02,0.023403,1,0.0481395,0.1532037
5512,5737,0.0997038,-0.0280655,-0.0158627,-0.0063259,-0.0051815,0.0158554,0.0252654,0.0362446,0.0167507,0.0997038,0.1349353,0.071787,0.0246141,1.2905937,0.0221072,0.0735151,0.1280641,14.8851099,300.5555725,6.2650828,0.0550675,0.0096593,3.77E-02,0.0188624,1,0.0454082,0.1547713
5513,5738,0.101949,-0.0275409,-0.0158627,-0.0063259,-0.0051815,0.0158554,0.0252654,0.0362446,0.0167507,0.101949,0.1349353,0.071787,0.0246141,1.2905937,0.0221072,0.0735151,0.1280641,16.1332569,301.5331116,6.4769473,0.0550675,0.0096593,3.72E-02,0.0186001,1,0.0454082,0.1570165
5514,5739,0.1269089,0.0195749,0.0370943,0.0080305,0.0136821,0.0863537,0.0576067,0.1484816,-0.0065663,0.1269089,0.1775655,0.0794791,0.0304329,1.441247,0.005999,0.1446154,0.1571501,17.380209,304.3027954,6.2166438,0.0128262,-0.0286963,-4.83E-02,-0.0241356,2,0.0415225,0.1397351
5515,5740,0.1907175,0.113595,0.0370943,0.0080305,0.0136821,0.0863537,0.0576067,0.1484816,-0.0065663,0.1907175,0.1775655,0.0794791,0.0304329,1.441247,0.005999,0.1446154,0.1571501,18.625967,307.0766602,5.9615541,0.0128262,-0.0286963,-0.142291341,-0.0711457,2,0.0415225,0.2035437
5516,5741,0.1799279,0.1164819,0.0662609,0.0118779,0.0103415,0.0325035,0.0543972,0.1024754,-0.0065663,0.1799279,0.20309,0.089842,0.0329482,1.4665856,0.005999,0.1235357,0.1676359,19.0436707,269.778595,5.0495849,0.0450328,0.022595,-9.39E-02,-0.0469434,2,0.0224378,0.2249607
5517,5742,0.1696231,0.1024268,0.0662609,0.0118779,0.0103415,0.0325035,0.0543972,0.1024754,-0.0213884,0.1696231,0.20309,0.089842,0.0329482,1.4665856,-0.0013199,0.1235357,0.1676359,19.3157578,225.5779114,4.0212111,0.0450328,0.022595,-7.98E-02,-0.0399159,2,0.0224378,0.2146559
5518,5743,0.1777379,0.1030909,0.0738325,0.0403688,0.0356336,0.0734776,0.0756587,0.2024533,-0.0213884,0.1777379,0.2091898,0.1091393,0.0469012,1.4585764,-0.0013199,0.126179,0.1622678,19.5902367,181.6556702,2.9944563,0.0368433,0.00278,-0.100310944,-0.0501555,2,0.0340633,0.2145812
5519,5744,0.1721942,0.1085639,0.0738325,0.0403688,0.0356336,0.0734776,0.0756587,0.2024533,-0.0213884,0.1721942,0.2091898,0.1091393,0.0469012,1.4585764,-0.0013199,0.126179,0.1622678,19.3980904,148.488327,3.9453843,0.0368433,0.00278,-0.105783947,-0.052892,2,0.0340633,0.2090375
5520,5745,0.2158089,0.152922,0.08673,0.0323354,0.027816,0.0296764,0.073575,0.1500548,-0.0218041,0.2158089,0.2150593,0.1014493,0.0381141,1.4453988,-0.002029,0.1134077,0.1736375,19.1900673,115.3043518,4.9605803,0.0614397,0.0449705,-0.107951526,-0.0539758,2,0.0164692,0.2772486
5521,5746,0.2199046,0.1447309,0.08673,0.0323354,0.027816,0.0296764,0.073575,0.1500548,-0.0218041,0.2199046,0.2150593,0.1014493,0.0381141,1.4453988,-0.002029,0.1134077,0.1736375,18.8819351,84.8264236,5.9873433,0.0614397,0.0449705,-9.98E-02,-0.0498802,2,0.0164692,0.2813443
5522,5747,0.1791313,0.1121767,0.0362225,-0.0149378,-0.0045041,0.0099252,0.0408908,-0.0186447,-0.0218041,0.1791313,0.1882043,0.0734243,0.0282158,1.3042105,-0.002029,0.0990991,0.1402715,17.4302902,89.4140625,7.2306213,0.0417528,0.0314547,-8.07E-02,-0.040361,0,0.0102981,0.2208841
5523,5748,0.152947,0.069589,0.0362225,-0.0149378,-0.0045041,0.0099252,0.0408908,-0.0186447,-0.006917,0.152947,0.1882043,0.0734243,0.0282158,1.3042105,0.0062452,0.0990991,0.1402715,15.9810352,94.0350418,8.4737072,0.0417528,0.0314547,-3.81E-02,-0.0190671,0,0.0102981,0.1946998
5524,5749,0.1742152,0.083796,0.0460504,0.008395,0.0209907,0.0406871,0.0337357,0.0086786,-0.006917,0.1742152,0.1992762,0.0931959,0.0484477,1.2969668,0.0062452,0.0899377,0.1357294,14.4497747,97.8930817,9.2738924,0.0463576,-0.0066518,-9.04E-02,-0.0452239,1,0.0530094,0.2205728
5525,5750,0.190372,0.1178266,0.0460504,0.008395,0.0209907,0.0406871,0.0337357,0.0086786,-0.006917,0.190372,0.1992762,0.0931959,0.0484477,1.2969668,0.0062452,0.0899377,0.1357294,12.5762434,98.5301666,8.278945,0.0463576,-0.0066518,-0.124478418,-0.0622392,1,0.0530094,0.2367296
5526,5751,0.2108768,0.1303507,0.0589755,0.0258596,0.0215096,0.047425,0.0352321,0.0985701,0.0024058,0.2108768,0.2178428,0.1115898,0.0489937,1.2481858,0.0183895,0.0441618,0.1295009,10.7015181,99.1630783,7.2868876,0.08583,-0.0116721,-0.142022721,-0.0710114,2,0.0975021,0.2967068
5527,5752,0.2345544,0.1408044,0.0589755,0.0258596,0.0215096,0.047425,0.0352321,0.0985701,0.0024058,0.2345544,0.2178428,0.1115898,0.0489937,1.2481858,0.0183895,0.0441618,0.1295009,9.216053,97.4051285,6.0848889,0.08583,-0.0116721,-0.152476452,-0.0762382,2,0.0975021,0.3203844
5528,5753,0.2233989,0.1246099,0.0258039,-0.0073231,0.0021502,-0.0033822,0.0181694,0.0456799,0.0024058,0.2233989,0.1817566,0.0793978,0.0293019,1.1900864,0.0183895,0.011241,0.1143778,8.5812292,90.4173813,4.4202065,0.1032695,0.0215694,-0.103040494,-0.0515202,1,0.0817001,0.3266684
5529,5754,0.1349987,0.0390085,0.0258039,-0.0073231,0.0021502,-0.0033822,0.0181694,0.0456799,-0.0096749,0.1349987,0.1817566,0.0793978,0.0293019,1.1900864,0.0275479,0.011241,0.1143778,7.9440188,83.4043121,2.7571595,0.1032695,0.0215694,-1.74E-02,-0.0087195,1,0.0817001,0.2382682
5530,5755,0.1210851,0.0463633,0.0321163,0.0235793,0.0301334,-0.0106757,0.031223,-0.0422258,-0.0096749,0.1210851,0.1803643,0.1084689,0.0549931,1.1787933,0.0275479,0.0022134,0.1176355,7.5793376,115.8226242,1.8318511,0.1154522,0.0418467,-4.52E-03,-0.0022583,0,0.0736055,0.2365373
5531,5756,0.1583525,0.0932286,0.0321163,0.0235793,0.0301334,-0.0106757,0.031223,-0.0422258,-0.0096749,0.1583525,0.1803643,0.1084689,0.0549931,1.1787933,0.0275479,0.0022134,0.1176355,7.5776176,200.5010986,1.879763,0.1154522,0.0418467,-0.051381841,-0.0256909,0,0.0736055,0.2738047
5532,5757,0.1916462,0.1209736,0.0412817,0.0357323,0.0374432,-0.0383102,0.0131006,-0.1662533,0.0034303,0.1916462,0.1997248,0.116041,0.0660147,1.2033119,0.0230753,0.054988,0.1307477,7.5758982,285.2865601,1.9263951,0.0763083,0.0516893,-6.93E-02,-0.0346422,0,0.024619,0.2679545
5533,5758,0.1702025,0.083686,0.0412817,0.0357323,0.0374432,-0.0383102,0.0131006,-0.1662533,0.0034303,0.1702025,0.1997248,0.116041,0.0660147,1.2033119,0.0230753,0.054988,0.1307477,7.7638559,316.7286682,2.0344181,0.0763083,0.0516893,-3.20E-02,-0.0159984,0,0.024619,0.2465108
5534,5759,0.1924044,0.07264,0.037127,0.016006,0.0295351,-0.1261542,-0.02343,-0.2656374,0.0034303,0.1924044,0.1937683,0.0924482,0.040747,1.2327803,0.0230753,0.0252389,0.1344648,8.1089277,303.9205933,2.1943328,0.1095978,0.1029369,3.03E-02,0.0151485,0,0.0066609,0.3020022
5535,5760,0.1683887,0.0485715,0.037127,0.016006,0.0295351,-0.1261542,-0.02343,-0.2656374,0.0029611,0.1683887,0.1937683,0.0924482,0.040747,1.2327803,0.0181292,0.0252389,0.1344648,8.4540005,291.11203,2.3545961,0.1095978,0.1029369,5.44E-02,0.0271827,0,0.0066609,0.2779865
5536,5761,0.1879081,0.0789714,0.0465982,0.0012146,0.0066999,0.0707872,0.0224338,0.1377528,-0.0183379,0.1879081,0.2153537,0.0944534,0.034378,1.4961538,-0.0164786,0.1523055,0.1612903,8.3418798,145.078598,3.9359858,0.0092111,-0.0487835,-0.127754901,-0.0638774,2,0.0579946,0.1971192
5537,5762,0.1276208,0.0348827,0.0465982,0.0012146,0.0066999,0.0707872,0.0224338,0.1377528,-0.0021523,0.1276208,0.2153537,0.0944534,0.034378,1.4961538,-0.0154215,0.1523055,0.1612903,7.4152131,130.8731995,5.067286,0.0092111,-0.0487835,-8.37E-02,-0.0418331,2,0.0579946,0.1368319
5538,5765,0.1385651,0.021682,-0.0211117,-0.0273877,-0.003006,0.025242,-0.0012959,0.0005937,-0.0058152,0.1385651,0.1491963,0.0693069,0.0271145,1.1370968,0.0032996,0.0257529,0.1088042,18.537878,127.4719238,4.7013226,0.0832846,-0.0263107,-4.80E-02,-0.0239964,1,0.1095953,0.2218497
5539,5766,0.1316852,0.0323551,-0.0211117,-0.0273877,-0.003006,0.025242,-0.0012959,0.0005937,-0.0058152,0.1316852,0.1491963,0.0693069,0.0271145,1.1370968,0.0032996,0.0257529,0.1088042,17.7628746,125.4823151,5.2098637,0.0832846,-0.0263107,-5.87E-02,-0.0293329,1,0.1095953,0.2149698
